plt_cn,tre_cn,ecosubcd,ecodivision,year,cycle,tpa_unadj,lat,long,network,park,parksubunit,state_name,statecd,countycd,spcd,jenkins_spgrpcd,scientific_name,usda_symbol,statuscd,treeclcd,dbhcm,ht,htcd,cull,habit,decaycd
NL_07,2555_45469,1209,35,2024,1,101.171362,30.36598,-87.14029,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,1.75,NA,NA,0,Sapling,NA
NL_07,2556_45469,1209,35,2024,1,101.171362,30.36598,-87.14029,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,1.75,NA,NA,0,Sapling,NA
NL_07,2557_45469,1209,35,2024,1,101.171362,30.36598,-87.14029,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,1.75,NA,NA,0,Sapling,NA
NL_07,2558_45469,1209,35,2024,1,101.171362,30.36598,-87.14029,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,0.5,NA,NA,0,Sapling,NA
NL_07,2559_45469,1209,35,2024,1,101.171362,30.36598,-87.14029,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,0.5,NA,NA,0,Sapling,NA
NL_07,2560_45469,1209,35,2024,1,101.171362,30.36598,-87.14029,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,0.5,NA,NA,0,Sapling,NA
NL_07,2561_45469,1209,35,2024,1,101.171362,30.36598,-87.14029,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,0.5,NA,NA,0,Sapling,NA
NL_09,2609,1209,35,2024,1,10.11715,30.36823,-87.12934,GULN,GUIS,Naval Live Oaks,Florida,12,113,121,4,Pinus palustris,PIPA2,live,NA,22.6,15,1,0,Tree,NA
NL_09,2563_45455,1209,35,2024,1,101.171362,30.36823,-87.12934,GULN,GUIS,Naval Live Oaks,Florida,12,113,819,9,Quercus laevis,QULA2,live,NA,0.5,NA,NA,0,Sapling,NA
NL_10,2613,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,19.3,NA,NA,0,Tree,NA
NL_10,2614,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,10.6,NA,NA,0,Tree,NA
NL_10,2615,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,16.4,NA,NA,0.1,Tree,NA
NL_10,2616,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,11.1,NA,NA,0,Tree,NA
NL_10,2617,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,13.6,NA,NA,0,Tree,NA
NL_10,2618,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,11.5,NA,NA,0,Tree,NA
NL_10,2619,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,11.7,NA,NA,0,Tree,NA
NL_10,2620,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,11.1,NA,NA,0,Tree,NA
NL_10,2621,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,15.2,NA,NA,0,Tree,NA
NL_10,2919,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,12.1,NA,NA,0,Tree,NA
NL_10,2920,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,11.1,NA,NA,0,Tree,NA
NL_10,2921,1209,35,2024,1,10.11715,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,10.1,NA,NA,0,Tree,NA
NL_10,2576_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,652,8,Magnolia grandiflora,MAGR4,live,NA,3.75,NA,NA,0,Sapling,NA
NL_10,2577_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,1.75,NA,NA,0,Sapling,NA
NL_10,2578_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,8441,9,Quercus geminata,QUGE2,live,NA,0.5,NA,NA,0,Sapling,NA
NL_10,2579_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,7.5,NA,NA,0,Sapling,NA
NL_10,2580_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,3.75,NA,NA,0,Sapling,NA
NL_10,2581_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,3.75,NA,NA,0,Sapling,NA
NL_10,2582_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,3.75,NA,NA,0,Sapling,NA
NL_10,2583_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,3.75,NA,NA,0,Sapling,NA
NL_10,2584_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,3.75,NA,NA,0,Sapling,NA
NL_10,2585_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,3.75,NA,NA,0,Sapling,NA
NL_10,2586_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,3.75,NA,NA,0,Sapling,NA
NL_10,2587_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,1.75,NA,NA,0,Sapling,NA
NL_10,2588_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,1.75,NA,NA,0,Sapling,NA
NL_10,2589_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,1.75,NA,NA,0,Sapling,NA
NL_10,2590_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,1.75,NA,NA,0,Sapling,NA
NL_10,2591_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,1.75,NA,NA,0,Sapling,NA
NL_10,2592_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,1.75,NA,NA,0,Sapling,NA
NL_10,2593_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,1.75,NA,NA,0,Sapling,NA
NL_10,2594_45469,1209,35,2024,1,101.171362,30.36232,-87.15159,GULN,GUIS,Naval Live Oaks,Florida,12,113,107,4,Pinus clausa,PICL,live,NA,1.75,NA,NA,0,Sapling,NA
RS_01,2,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,18,NA,NA,0,Tree,NA
RS_01,3,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,827,9,Quercus nigra,QUNI,live,NA,21.8,NA,NA,0,Tree,NA
RS_01,4,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,27.2,NA,NA,0,Tree,NA
RS_01,5,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,802,9,Quercus alba,QUAL,live,NA,14.5,NA,NA,0.1,Tree,NA
RS_01,6,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,971,8,Ulmus alata,ULAL,live,NA,29.9,28.9,1,0,Tree,NA
RS_01,7,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,813,9,Quercus pagoda,QUPA5,dead,NA,95.6,NA,NA,0,Tree,NA
RS_01,8,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,813,9,Quercus pagoda,QUPA5,live,NA,82.9,37,1,0,Tree,NA
RS_01,9,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,29.5,NA,NA,0,Tree,NA
RS_01,10,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,409,9,Carya tomentosa,CAAL27,live,NA,14.3,NA,NA,0,Tree,NA
RS_01,11,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,34.2,NA,NA,0,Tree,NA
RS_01,12,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,403,9,Carya glabra,CAGL8,live,NA,11.9,NA,NA,0,Tree,NA
RS_01,13,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,403,9,Carya glabra,CAGL8,live,NA,13.7,NA,NA,0,Tree,NA
RS_01,14,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,409,9,Carya tomentosa,CAAL27,live,NA,30.7,NA,NA,0,Tree,NA
RS_01,15,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,531,9,Fagus grandifolia,FAGR,live,NA,34.9,22.2,1,0.1,Tree,NA
RS_01,16,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,531,9,Fagus grandifolia,FAGR,live,NA,11.2,NA,NA,0.1,Tree,NA
RS_01,17,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,999,8,Unknown species,NA,dead,NA,21,NA,NA,0,Tree,NA
RS_01,1948,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,10,NA,NA,0,Tree,NA
RS_01,1949,1045,31,2021,1,10.11715,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,10.2,NA,NA,0,Tree,NA
RS_01,2613_44431,1045,31,2021,1,101.171362,32.08776,-90.80666,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,1.75,NA,NA,0,Sapling,NA
RS_02,113,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,13,NA,NA,0,Tree,NA
RS_02,114,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,682,8,Morus rubra,MORU2,live,NA,13.3,NA,NA,0,Tree,NA
RS_02,115,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,682,8,Morus rubra,MORU2,live,NA,51.6,27,1,0,Tree,NA
RS_02,116,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,20.6,NA,NA,0,Tree,NA
RS_02,117,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,56.5,29,1,0,Tree,NA
RS_02,118,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,13.8,NA,NA,0.1,Tree,NA
RS_02,119,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,762,8,Prunus serotina,PRSE2,live,NA,27.5,NA,NA,0,Tree,NA
RS_02,120,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,17.8,NA,NA,0,Tree,NA
RS_02,121,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,22.8,NA,NA,0.1,Tree,NA
RS_02,122,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,18,NA,NA,0.1,Tree,NA
RS_02,123,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,49.8,25.9,1,0,Tree,NA
RS_02,1950,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,491,8,Cornus florida,COFL2,live,NA,10.2,NA,NA,0,Tree,NA
RS_02,1951,1045,31,2021,1,10.11715,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,45.3,NA,NA,0,Tree,NA
RS_02,2627_44432,1045,31,2021,1,101.171362,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,491,8,Cornus florida,COFL2,live,NA,3.75,NA,NA,0,Sapling,NA
RS_02,2628_44432,1045,31,2021,1,101.171362,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,491,8,Cornus florida,COFL2,live,NA,3.75,NA,NA,0,Sapling,NA
RS_02,2629_44432,1045,31,2021,1,101.171362,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,7.5,NA,NA,0,Sapling,NA
RS_02,2630_44432,1045,31,2021,1,101.171362,32.09681,-90.79185,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,1.75,NA,NA,0,Sapling,NA
RS_03,28,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,13.1,NA,NA,0,Tree,NA
RS_03,29,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,827,9,Quercus nigra,QUNI,live,NA,52.6,NA,NA,0,Tree,NA
RS_03,30,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,34.3,31.3,1,0,Tree,NA
RS_03,31,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,17.2,NA,NA,0,Tree,NA
RS_03,32,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,827,9,Quercus nigra,QUNI,live,NA,61.7,35.5,1,0,Tree,NA
RS_03,33,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,971,8,Ulmus alata,ULAL,live,NA,17.3,NA,NA,0,Tree,NA
RS_03,34,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,971,8,Ulmus alata,ULAL,live,NA,10.5,NA,NA,0,Tree,NA
RS_03,35,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,12.2,NA,NA,0,Tree,NA
RS_03,37,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,10.1,NA,NA,0,Tree,NA
RS_03,38,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,813,9,Quercus pagoda,QUPA5,live,NA,31.7,27.8,1,0,Tree,NA
RS_03,39,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,13.8,NA,NA,0.1,Tree,NA
RS_03,40,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,14.4,NA,NA,0,Tree,NA
RS_03,42,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,13.5,NA,NA,0.1,Tree,NA
RS_03,43,1045,31,2021,1,10.11715,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,12.1,NA,NA,0,Tree,NA
RS_03,2645_44433,1045,31,2021,1,101.171362,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,3.75,NA,NA,0,Sapling,NA
RS_03,2646_44433,1045,31,2021,1,101.171362,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,7.5,NA,NA,0,Sapling,NA
RS_03,2647_44433,1045,31,2021,1,101.171362,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,0.5,NA,NA,0,Sapling,NA
RS_03,2648_44433,1045,31,2021,1,101.171362,32.09597,-90.79943,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,1.75,NA,NA,0,Sapling,NA
RS_04,77,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,13.1,NA,NA,0,Tree,NA
RS_04,78,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,10.6,NA,NA,0,Tree,NA
RS_04,79,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,813,9,Quercus pagoda,QUPA5,live,NA,36.8,NA,NA,0,Tree,NA
RS_04,80,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,971,8,Ulmus alata,ULAL,live,NA,31.9,20,1,0,Tree,NA
RS_04,81,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,971,8,Ulmus alata,ULAL,live,NA,10.3,NA,NA,0,Tree,NA
RS_04,82,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,971,8,Ulmus alata,ULAL,live,NA,12.8,NA,NA,0,Tree,NA
RS_04,83,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,971,8,Ulmus alata,ULAL,live,NA,11.1,NA,NA,0,Tree,NA
RS_04,84,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,544,8,Fraxinus pennsylvanica,FRPE,live,NA,32.1,23.2,1,0,Tree,NA
RS_04,85,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,971,8,Ulmus alata,ULAL,live,NA,11.8,NA,NA,0,Tree,NA
RS_04,86,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,813,9,Quercus pagoda,QUPA5,live,NA,108.2,33,1,0,Tree,NA
RS_04,1952,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,10.1,NA,NA,0,Tree,NA
RS_04,1953,1045,31,2021,1,10.11715,32.09449,-90.78861,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,10.3,NA,NA,0,Tree,NA
RS_05,87,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,316,7,Acer rubrum,ACRU,live,NA,11.9,NA,NA,0,Tree,NA
RS_05,88,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,316,7,Acer rubrum,ACRU,live,NA,28.8,NA,NA,0.25,Tree,NA
RS_05,89,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,15.5,NA,NA,0,Tree,NA
RS_05,91,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,316,7,Acer rubrum,ACRU,live,NA,21.1,NA,NA,0,Tree,NA
RS_05,92,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,26.9,NA,NA,0,Tree,NA
RS_05,93,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,16.2,NA,NA,0,Tree,NA
RS_05,94,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,41.9,NA,NA,0,Tree,NA
RS_05,95,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,dead,NA,12.3,NA,NA,0,Tree,NA
RS_05,96,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,13.3,NA,NA,0,Tree,NA
RS_05,97,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,17,NA,NA,0,Tree,NA
RS_05,98,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,32.2,31.3,1,0,Tree,NA
RS_05,100,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,35.7,30.9,1,0,Tree,NA
RS_05,101,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,30.3,NA,NA,0,Tree,NA
RS_05,102,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,36.9,NA,NA,0,Tree,NA
RS_05,103,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,36.9,NA,NA,0,Tree,NA
RS_05,104,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,39.9,NA,NA,0,Tree,NA
RS_05,105,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,dead,NA,15.8,NA,NA,0.1,Tree,NA
RS_05,106,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,29.9,NA,NA,0,Tree,NA
RS_05,107,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,dead,NA,15,NA,NA,0,Tree,NA
RS_05,108,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,13.9,NA,NA,0,Tree,NA
RS_05,109,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,17.9,NA,NA,0,Tree,NA
RS_05,110,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,131,4,Pinus taeda,PITA,live,NA,62.4,34.5,1,0,Tree,NA
RS_05,111,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,dead,NA,14,NA,NA,0,Tree,NA
RS_05,112,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,31.5,NA,NA,0,Tree,NA
RS_05,1954,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,701,8,Ostrya virginiana,OSVI,live,NA,10.7,NA,NA,0,Tree,NA
RS_05,1955,1045,31,2021,1,10.11715,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,975,8,Ulmus rubra,ULRU,live,NA,11.7,NA,NA,0,Tree,NA
RS_05,2687_44434,1045,31,2021,1,101.171362,32.0891,-90.8039,GULN,NATR,Rocky Springs,Mississippi,28,21,391,8,Carpinus caroliniana,CACA18,live,NA,1.75,NA,NA,0,Sapling,NA
RS_06,44,1045,31,2021,1,10.11715,32.09414,-90.80276,GULN,NATR,Rocky Springs,Mississippi,28,21,611,8,Liquidambar styraciflua,LIST2,live,NA,21.8,NA,NA,0,Tree,NA
